task,source,star_free,layers,heads,terms,best_seed,model_hard_accuracy,train_accuracy,test_accuracy,test_positive_rate,disagreements,attention_ops,seconds
rand_004,examples/brasp/random_v2/rand_004.brasp,True,2,1,2,2,0.952055,0.952055,0.9545,0.5,0,2,140.8
rand_004,examples/brasp/random_v2/rand_004.brasp,True,2,2,1,1,0.979452,0.979452,1.0,0.5,0,4,180.1
rand_004,examples/brasp/random_v2/rand_004.brasp,True,2,2,2,0,0.939498,0.939498,0.8865,0.5,0,4,253.1
rand_004,examples/brasp/random_v2/rand_004.brasp,True,3,1,1,1,0.976027,0.976027,0.9555,0.5,0,3,152.2
rand_004,examples/brasp/random_v2/rand_004.brasp,True,3,1,2,2,1.0,1.0,1.0,0.5,0,3,203.8
rand_004,examples/brasp/random_v2/rand_004.brasp,True,3,2,1,1,0.979452,0.979452,1.0,0.5,0,6,229.7
rand_004,examples/brasp/random_v2/rand_004.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,108.2
rand_005,examples/brasp/random_v2/rand_005.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,65.9
rand_005,examples/brasp/random_v2/rand_005.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,85.1
rand_005,examples/brasp/random_v2/rand_005.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,84.8
rand_005,examples/brasp/random_v2/rand_005.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,103.5
rand_005,examples/brasp/random_v2/rand_005.brasp,True,5,1,1,2,1.0,1.0,1.0,0.5,0,5,195.2
rand_005,examples/brasp/random_v2/rand_005.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,4,89.1
rand_005,examples/brasp/random_v2/rand_005.brasp,True,5,2,1,0,1.0,1.0,1.0,0.5,0,7,100.7
rand_005,examples/brasp/random_v2/rand_005.brasp,True,5,2,2,1,0.925799,0.925799,0.9875,0.5,0,4,346.7
rand_006,examples/brasp/random_v2/rand_006.brasp,True,3,1,1,1,1.0,1.0,1.0,0.5,0,3,101.7
rand_006,examples/brasp/random_v2/rand_006.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,64.5
rand_006,examples/brasp/random_v2/rand_006.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,72.0
rand_006,examples/brasp/random_v2/rand_006.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,98.6
rand_006,examples/brasp/random_v2/rand_006.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,126.7
rand_006,examples/brasp/random_v2/rand_006.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,3,83.6
rand_006,examples/brasp/random_v2/rand_006.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,6,82.8
rand_006,examples/brasp/random_v2/rand_006.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,111.1
rand_007,examples/brasp/random_v2/rand_007.brasp,True,3,1,1,2,0.979452,0.979452,0.97,0.5,0,3,163.3
rand_007,examples/brasp/random_v2/rand_007.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,71.2
rand_007,examples/brasp/random_v2/rand_007.brasp,True,3,2,1,0,0.979452,0.979452,0.97,0.5,0,6,221.3
rand_007,examples/brasp/random_v2/rand_007.brasp,True,3,2,2,2,0.997717,0.997717,0.971,0.5,0,6,319.5
rand_007,examples/brasp/random_v2/rand_007.brasp,True,4,1,1,0,0.979452,0.979452,0.97,0.5,0,4,176.6
rand_007,examples/brasp/random_v2/rand_007.brasp,True,4,1,2,0,0.997717,0.997717,0.971,0.5,0,4,250.4
rand_007,examples/brasp/random_v2/rand_007.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,7,165.0
rand_007,examples/brasp/random_v2/rand_007.brasp,True,4,2,2,1,1.0,1.0,1.0,0.5,0,7,228.4
rand_008,examples/brasp/random_v2/rand_008.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,56.9
rand_008,examples/brasp/random_v2/rand_008.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,61.2
rand_008,examples/brasp/random_v2/rand_008.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,74.2
rand_008,examples/brasp/random_v2/rand_008.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,101.6
rand_008,examples/brasp/random_v2/rand_008.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,124.0
rand_008,examples/brasp/random_v2/rand_008.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,78.8
rand_008,examples/brasp/random_v2/rand_008.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,81.2
rand_008,examples/brasp/random_v2/rand_008.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,115.3
rand_009,examples/brasp/random_v2/rand_009.brasp,True,3,1,1,0,0.967405,0.967405,1.0,0.5,0,1,146.5
rand_009,examples/brasp/random_v2/rand_009.brasp,True,3,1,2,0,0.967405,0.967405,1.0,0.5,0,3,197.7
rand_009,examples/brasp/random_v2/rand_009.brasp,True,3,2,1,1,1.0,1.0,1.0,0.5,0,5,133.5
rand_009,examples/brasp/random_v2/rand_009.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,101.1
rand_009,examples/brasp/random_v2/rand_009.brasp,True,4,1,1,0,0.967405,0.967405,1.0,0.5,0,4,181.8
rand_009,examples/brasp/random_v2/rand_009.brasp,True,4,1,2,0,0.967405,0.967405,1.0,0.5,0,4,226.3
rand_009,examples/brasp/random_v2/rand_009.brasp,True,4,2,1,2,1.0,1.0,1.0,0.5,0,6,245.8
rand_009,examples/brasp/random_v2/rand_009.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,130.0
rand_010,examples/brasp/random_v2/rand_010.brasp,True,3,1,1,0,0.782269,0.782269,0.802,0.5,0,3,158.0
rand_010,examples/brasp/random_v2/rand_010.brasp,True,3,1,2,2,0.872229,0.872229,0.677,0.5,0,3,156.9
rand_010,examples/brasp/random_v2/rand_010.brasp,True,3,2,1,0,0.990874,0.990874,1.0,0.5,0,6,225.9
rand_010,examples/brasp/random_v2/rand_010.brasp,True,3,2,2,2,0.990874,0.990874,1.0,0.5,0,6,258.5
rand_010,examples/brasp/random_v2/rand_010.brasp,True,4,1,1,1,0.954368,0.954368,0.961,0.5,0,4,176.7
rand_010,examples/brasp/random_v2/rand_010.brasp,True,4,1,2,2,0.872229,0.872229,0.677,0.5,0,4,227.4
rand_010,examples/brasp/random_v2/rand_010.brasp,True,4,2,1,0,0.990874,0.990874,1.0,0.5,0,6,251.1
rand_010,examples/brasp/random_v2/rand_010.brasp,True,4,2,2,1,1.0,1.0,1.0,0.5,0,8,245.8
rand_011,examples/brasp/random_v2/rand_011.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,53.2
rand_011,examples/brasp/random_v2/rand_011.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,120.1
rand_011,examples/brasp/random_v2/rand_011.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,68.4
rand_011,examples/brasp/random_v2/rand_011.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,104.9
rand_011,examples/brasp/random_v2/rand_011.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,63.6
rand_011,examples/brasp/random_v2/rand_011.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,77.7
rand_011,examples/brasp/random_v2/rand_011.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,88.7
rand_011,examples/brasp/random_v2/rand_011.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,124.7
rand_012,examples/brasp/random_v2/rand_012.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,55.4
rand_012,examples/brasp/random_v2/rand_012.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,67.2
rand_012,examples/brasp/random_v2/rand_012.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,4,77.6
rand_012,examples/brasp/random_v2/rand_012.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,95.1
rand_012,examples/brasp/random_v2/rand_012.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,59.2
rand_012,examples/brasp/random_v2/rand_012.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,76.5
rand_012,examples/brasp/random_v2/rand_012.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,70.7
rand_012,examples/brasp/random_v2/rand_012.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,127.9
rand_013,examples/brasp/random_v2/rand_013.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,50.4
rand_013,examples/brasp/random_v2/rand_013.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.1
rand_013,examples/brasp/random_v2/rand_013.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,71.4
rand_013,examples/brasp/random_v2/rand_013.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,101.0
rand_013,examples/brasp/random_v2/rand_013.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,56.7
rand_013,examples/brasp/random_v2/rand_013.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,79.2
rand_013,examples/brasp/random_v2/rand_013.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,81.9
rand_013,examples/brasp/random_v2/rand_013.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,116.2
rand_014,examples/brasp/random_v2/rand_014.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,64.0
rand_014,examples/brasp/random_v2/rand_014.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,78.0
rand_014,examples/brasp/random_v2/rand_014.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,81.3
rand_014,examples/brasp/random_v2/rand_014.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,118.1
rand_014,examples/brasp/random_v2/rand_014.brasp,True,5,1,1,0,1.0,1.0,1.0,0.5,0,5,69.8
rand_014,examples/brasp/random_v2/rand_014.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,88.0
rand_014,examples/brasp/random_v2/rand_014.brasp,True,5,2,1,0,1.0,1.0,1.0,0.5,0,8,97.2
rand_014,examples/brasp/random_v2/rand_014.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,7,144.1
rand_015,examples/brasp/random_v2/rand_015.brasp,True,3,1,1,1,0.809361,0.809361,0.524,0.5,0,3,161.1
rand_015,examples/brasp/random_v2/rand_015.brasp,True,3,1,2,2,0.980594,0.980594,0.996,0.5,0,3,177.2
rand_015,examples/brasp/random_v2/rand_015.brasp,True,3,2,1,2,0.754566,0.754566,0.518,0.5,0,5,215.4
rand_015,examples/brasp/random_v2/rand_015.brasp,True,3,2,2,2,1.0,1.0,1.0,0.5,0,6,314.8
rand_015,examples/brasp/random_v2/rand_015.brasp,True,4,1,1,2,0.980594,0.980594,0.996,0.5,0,4,183.2
rand_015,examples/brasp/random_v2/rand_015.brasp,True,4,1,2,0,0.980594,0.980594,0.996,0.5,0,4,252.2
rand_015,examples/brasp/random_v2/rand_015.brasp,True,4,2,1,2,0.775114,0.775114,0.5465,0.5,0,8,245.3
rand_015,examples/brasp/random_v2/rand_015.brasp,True,4,2,2,1,1.0,1.0,1.0,0.5,0,8,233.4
rand_016,examples/brasp/random_v2/rand_016.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,38.8
rand_016,examples/brasp/random_v2/rand_016.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,52.9
rand_016,examples/brasp/random_v2/rand_016.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,60.0
rand_016,examples/brasp/random_v2/rand_016.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,3,75.7
rand_016,examples/brasp/random_v2/rand_016.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,58.4
rand_016,examples/brasp/random_v2/rand_016.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,70.6
rand_016,examples/brasp/random_v2/rand_016.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,74.7
rand_016,examples/brasp/random_v2/rand_016.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,98.7
rand_017,examples/brasp/random_v2/rand_017.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,65.6
rand_017,examples/brasp/random_v2/rand_017.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,81.5
rand_017,examples/brasp/random_v2/rand_017.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,83.8
rand_017,examples/brasp/random_v2/rand_017.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,127.2
rand_017,examples/brasp/random_v2/rand_017.brasp,True,5,1,1,0,1.0,1.0,1.0,0.5,0,5,69.4
rand_017,examples/brasp/random_v2/rand_017.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,4,94.5
rand_017,examples/brasp/random_v2/rand_017.brasp,True,5,2,1,0,1.0,1.0,1.0,0.5,0,8,99.3
rand_017,examples/brasp/random_v2/rand_017.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,9,146.1
rand_018,examples/brasp/random_v2/rand_018.brasp,True,2,1,1,0,0.962329,0.962329,1.0,0.5,0,2,131.9
rand_018,examples/brasp/random_v2/rand_018.brasp,True,2,1,2,2,1.0,1.0,1.0,0.5,0,2,143.8
rand_018,examples/brasp/random_v2/rand_018.brasp,True,2,2,1,0,0.962329,0.962329,1.0,0.5,0,3,183.0
rand_018,examples/brasp/random_v2/rand_018.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,76.5
rand_018,examples/brasp/random_v2/rand_018.brasp,True,3,1,1,0,0.942922,0.942922,0.932,0.5,0,2,152.6
rand_018,examples/brasp/random_v2/rand_018.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,67.7
rand_018,examples/brasp/random_v2/rand_018.brasp,True,3,2,1,2,0.968037,0.968037,0.996,0.5,0,5,219.5
rand_018,examples/brasp/random_v2/rand_018.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,105.3
rand_019,examples/brasp/random_v2/rand_019.brasp,True,3,1,1,2,0.913242,0.913242,0.918,0.5,0,3,163.4
rand_019,examples/brasp/random_v2/rand_019.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,130.1
rand_019,examples/brasp/random_v2/rand_019.brasp,True,3,2,1,0,0.881279,0.881279,0.816,0.5,0,6,208.3
rand_019,examples/brasp/random_v2/rand_019.brasp,True,3,2,2,0,0.995434,0.995434,0.9565,0.5,0,6,308.2
rand_019,examples/brasp/random_v2/rand_019.brasp,True,4,1,1,1,0.984018,0.984018,0.929,0.5,0,4,193.7
rand_019,examples/brasp/random_v2/rand_019.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,171.4
rand_019,examples/brasp/random_v2/rand_019.brasp,True,4,2,1,1,0.909817,0.909817,0.8955,0.5,0,7,237.6
rand_019,examples/brasp/random_v2/rand_019.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,131.1
rand_020,examples/brasp/random_v2/rand_020.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,43.7
rand_020,examples/brasp/random_v2/rand_020.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,55.6
rand_020,examples/brasp/random_v2/rand_020.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,2,66.1
rand_020,examples/brasp/random_v2/rand_020.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,77.6
rand_020,examples/brasp/random_v2/rand_020.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.1
rand_020,examples/brasp/random_v2/rand_020.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.3
rand_020,examples/brasp/random_v2/rand_020.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,77.6
rand_020,examples/brasp/random_v2/rand_020.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,102.2
rand_021,examples/brasp/random_v2/rand_021.brasp,True,3,1,1,1,0.950913,0.950913,0.9695,0.5,0,3,124.4
rand_021,examples/brasp/random_v2/rand_021.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,64.8
rand_021,examples/brasp/random_v2/rand_021.brasp,True,3,2,1,2,0.920091,0.920091,0.9445,0.5,0,4,212.7
rand_021,examples/brasp/random_v2/rand_021.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,100.6
rand_021,examples/brasp/random_v2/rand_021.brasp,True,4,1,1,2,0.978311,0.978311,1.0,0.5,0,4,186.8
rand_021,examples/brasp/random_v2/rand_021.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,175.0
rand_021,examples/brasp/random_v2/rand_021.brasp,True,4,2,1,2,0.930365,0.930365,0.995,0.5,0,5,243.7
rand_021,examples/brasp/random_v2/rand_021.brasp,True,4,2,2,0,0.987443,0.987443,1.0,0.5,0,7,360.8
rand_022,examples/brasp/random_v2/rand_022.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,52.3
rand_022,examples/brasp/random_v2/rand_022.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,67.5
rand_022,examples/brasp/random_v2/rand_022.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,72.1
rand_022,examples/brasp/random_v2/rand_022.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,106.6
rand_022,examples/brasp/random_v2/rand_022.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,61.1
rand_022,examples/brasp/random_v2/rand_022.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,83.7
rand_022,examples/brasp/random_v2/rand_022.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,82.7
rand_022,examples/brasp/random_v2/rand_022.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,138.7
rand_023,examples/brasp/random_v2/rand_023.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,49.2
rand_023,examples/brasp/random_v2/rand_023.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,66.5
rand_023,examples/brasp/random_v2/rand_023.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,77.4
rand_023,examples/brasp/random_v2/rand_023.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,96.7
rand_023,examples/brasp/random_v2/rand_023.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,63.6
rand_023,examples/brasp/random_v2/rand_023.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,76.8
rand_023,examples/brasp/random_v2/rand_023.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,82.1
rand_023,examples/brasp/random_v2/rand_023.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,116.8
rand_024,examples/brasp/random_v2/rand_024.brasp,True,2,1,1,2,0.934932,0.934932,0.895,0.5,0,2,129.9
rand_024,examples/brasp/random_v2/rand_024.brasp,True,2,1,2,0,0.954338,0.954338,0.897,0.5,0,2,123.5
rand_024,examples/brasp/random_v2/rand_024.brasp,True,2,2,1,2,0.892694,0.892694,0.895,0.5,0,3,181.9
rand_024,examples/brasp/random_v2/rand_024.brasp,True,2,2,2,2,0.977169,0.977169,0.9635,0.5,0,4,229.9
rand_024,examples/brasp/random_v2/rand_024.brasp,True,3,1,1,0,0.914384,0.914384,0.895,0.5,0,3,163.5
rand_024,examples/brasp/random_v2/rand_024.brasp,True,3,1,2,2,0.9121,0.9121,0.895,0.5,0,3,195.0
rand_024,examples/brasp/random_v2/rand_024.brasp,True,3,2,1,0,0.934932,0.934932,0.895,0.5,0,6,213.4
rand_024,examples/brasp/random_v2/rand_024.brasp,True,3,2,2,0,0.987443,0.987443,0.941,0.5,0,6,318.4
rand_025,examples/brasp/random_v2/rand_025.brasp,True,2,1,1,2,1.0,1.0,1.0,0.5,0,2,129.2
rand_025,examples/brasp/random_v2/rand_025.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,99.8
rand_025,examples/brasp/random_v2/rand_025.brasp,True,2,2,1,2,1.0,1.0,1.0,0.5,0,4,184.7
rand_025,examples/brasp/random_v2/rand_025.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,78.5
rand_025,examples/brasp/random_v2/rand_025.brasp,True,3,1,1,2,1.0,1.0,1.0,0.5,0,3,153.6
rand_025,examples/brasp/random_v2/rand_025.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,64.0
rand_025,examples/brasp/random_v2/rand_025.brasp,True,3,2,1,1,1.0,1.0,1.0,0.5,0,6,136.9
rand_025,examples/brasp/random_v2/rand_025.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,101.2
rand_026,examples/brasp/random_v2/rand_026.brasp,True,3,1,1,1,0.874837,0.874837,0.872,0.5,0,3,146.7
rand_026,examples/brasp/random_v2/rand_026.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,105.0
rand_026,examples/brasp/random_v2/rand_026.brasp,True,3,2,1,2,1.0,1.0,1.0,0.5,0,5,212.7
rand_026,examples/brasp/random_v2/rand_026.brasp,True,3,2,2,1,1.0,1.0,1.0,0.5,0,6,200.9
rand_026,examples/brasp/random_v2/rand_026.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,61.0
rand_026,examples/brasp/random_v2/rand_026.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,145.0
rand_026,examples/brasp/random_v2/rand_026.brasp,True,4,2,1,0,0.872229,0.872229,0.921,0.5,0,5,254.4
rand_026,examples/brasp/random_v2/rand_026.brasp,True,4,2,2,1,1.0,1.0,1.0,0.5,0,8,235.4
rand_027,examples/brasp/random_v2/rand_027.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,44.1
rand_027,examples/brasp/random_v2/rand_027.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,104.9
rand_027,examples/brasp/random_v2/rand_027.brasp,True,2,2,1,0,0.968037,0.968037,0.977,0.5,0,4,184.7
rand_027,examples/brasp/random_v2/rand_027.brasp,True,2,2,2,2,1.0,1.0,1.0,0.5,0,4,250.0
rand_027,examples/brasp/random_v2/rand_027.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,51.5
rand_027,examples/brasp/random_v2/rand_027.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,129.6
rand_027,examples/brasp/random_v2/rand_027.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,74.5
rand_027,examples/brasp/random_v2/rand_027.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,100.8
rand_028,examples/brasp/random_v2/rand_028.brasp,True,1,1,1,0,0.818774,0.818774,0.8295,0.5,0,1,88.8
rand_028,examples/brasp/random_v2/rand_028.brasp,True,1,1,2,0,0.857888,0.857888,0.8295,0.5,0,1,93.4
rand_028,examples/brasp/random_v2/rand_028.brasp,True,1,2,1,0,1.0,1.0,1.0,0.5,0,1,42.4
rand_028,examples/brasp/random_v2/rand_028.brasp,True,1,2,2,0,1.0,1.0,1.0,0.5,0,2,49.0
