task,source,star_free,layers,heads,terms,best_seed,model_hard_accuracy,train_accuracy,test_accuracy,test_positive_rate,disagreements,attention_ops,seconds
c_after_ab,examples/brasp/c_after_ab.brasp,True,3,1,1,0,0.828767,0.828767,0.7335,0.5,0,3,148.5
c_after_ab,examples/brasp/c_after_ab.brasp,True,3,1,2,0,0.939498,0.939498,0.8345,0.5,0,3,184.8
c_after_ab,examples/brasp/c_after_ab.brasp,True,3,2,1,2,0.828767,0.828767,0.7335,0.5,0,5,206.2
c_after_ab,examples/brasp/c_after_ab.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,97.1
c_after_ab,examples/brasp/c_after_ab.brasp,True,3,3,1,1,0.828767,0.828767,0.7335,0.5,0,7,259.9
c_after_ab,examples/brasp/c_after_ab.brasp,True,3,3,2,2,0.940639,0.940639,0.8265,0.5,0,7,392.1
c_after_ab,examples/brasp/c_after_ab.brasp,True,4,1,1,0,0.939498,0.939498,0.8345,0.5,0,4,177.0
c_after_ab,examples/brasp/c_after_ab.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,68.5
c_after_ab,examples/brasp/c_after_ab.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,7,187.5
c_after_ab,examples/brasp/c_after_ab.brasp,True,4,2,2,0,0.939498,0.939498,0.8345,0.5,0,8,410.1
c_after_ab,examples/brasp/c_after_ab.brasp,True,4,3,1,0,0.930365,0.930365,0.801,0.5,0,7,353.1
c_after_ab,examples/brasp/c_after_ab.brasp,True,4,3,2,0,0.94863,0.94863,0.8625,0.5,0,9,438.0
contains_ab,examples/brasp/contains_ab.brasp,True,2,1,1,2,0.945241,0.945241,1.0,0.5,0,2,125.6
contains_ab,examples/brasp/contains_ab.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,96.2
contains_ab,examples/brasp/contains_ab.brasp,True,2,2,1,2,0.945241,0.945241,1.0,0.5,0,4,176.9
contains_ab,examples/brasp/contains_ab.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,3,99.7
contains_ab,examples/brasp/contains_ab.brasp,True,2,3,1,1,0.945241,0.945241,1.0,0.5,0,5,194.6
contains_ab,examples/brasp/contains_ab.brasp,True,2,3,2,0,1.0,1.0,1.0,0.5,0,6,96.0
contains_ab,examples/brasp/contains_ab.brasp,True,3,1,1,2,1.0,1.0,1.0,0.5,0,3,127.9
contains_ab,examples/brasp/contains_ab.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,62.7
contains_ab,examples/brasp/contains_ab.brasp,True,3,2,1,0,0.945241,0.945241,1.0,0.5,0,6,220.7
contains_ab,examples/brasp/contains_ab.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,98.0
contains_ab,examples/brasp/contains_ab.brasp,True,3,3,1,0,1.0,1.0,1.0,0.5,0,5,84.7
contains_ab,examples/brasp/contains_ab.brasp,True,3,3,2,0,1.0,1.0,1.0,0.5,0,9,112.1
contains_aba,examples/brasp/contains_aba.brasp,True,3,1,1,1,0.697523,0.697523,0.538,0.5,0,2,152.2
contains_aba,examples/brasp/contains_aba.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,62.5
contains_aba,examples/brasp/contains_aba.brasp,True,3,2,1,0,0.829205,0.829205,0.6765,0.5,0,6,208.1
contains_aba,examples/brasp/contains_aba.brasp,True,3,2,2,1,1.0,1.0,1.0,0.5,0,6,160.6
contains_aba,examples/brasp/contains_aba.brasp,True,3,3,1,2,0.808344,0.808344,0.64,0.5,0,8,261.8
contains_aba,examples/brasp/contains_aba.brasp,True,3,3,2,0,1.0,1.0,1.0,0.5,0,9,135.6
contains_aba,examples/brasp/contains_aba.brasp,True,4,1,1,0,0.762712,0.762712,0.607,0.5,0,4,188.0
contains_aba,examples/brasp/contains_aba.brasp,True,4,1,2,2,1.0,1.0,1.0,0.5,0,4,235.8
contains_aba,examples/brasp/contains_aba.brasp,True,4,2,1,0,0.732725,0.732725,0.601,0.5,0,5,244.9
contains_aba,examples/brasp/contains_aba.brasp,True,4,2,2,1,0.912647,0.912647,0.75,0.5,0,8,346.3
contains_aba,examples/brasp/contains_aba.brasp,True,4,3,1,0,0.732725,0.732725,0.601,0.5,0,6,456.3
contains_aba,examples/brasp/contains_aba.brasp,True,4,3,2,2,0.950456,0.950456,0.7425,0.5,0,9,474.0
contains_abc,examples/brasp/contains_abc.brasp,True,3,1,1,0,0.765982,0.765982,0.6005,0.5,0,3,127.8
contains_abc,examples/brasp/contains_abc.brasp,True,3,1,2,2,0.917808,0.917808,0.7325,0.5,0,3,193.8
contains_abc,examples/brasp/contains_abc.brasp,True,3,2,1,0,0.809361,0.809361,0.6155,0.5,0,6,216.8
contains_abc,examples/brasp/contains_abc.brasp,True,3,2,2,0,0.97032,0.97032,0.914,0.5,0,6,296.5
contains_abc,examples/brasp/contains_abc.brasp,True,3,3,1,1,0.863014,0.863014,0.644,0.5,0,7,298.9
contains_abc,examples/brasp/contains_abc.brasp,True,3,3,2,1,0.949772,0.949772,0.812,0.5,0,7,408.9
contains_abc,examples/brasp/contains_abc.brasp,True,4,1,1,0,0.834475,0.834475,0.6665,0.5,0,4,187.4
contains_abc,examples/brasp/contains_abc.brasp,True,4,1,2,0,0.973744,0.973744,0.7955,0.5,0,4,236.3
contains_abc,examples/brasp/contains_abc.brasp,True,4,2,1,1,0.94863,0.94863,0.741,0.5,0,7,241.5
contains_abc,examples/brasp/contains_abc.brasp,True,4,2,2,0,0.902968,0.902968,0.641,0.5,0,7,455.2
contains_abc,examples/brasp/contains_abc.brasp,True,4,3,1,1,0.860731,0.860731,0.6485,0.5,0,5,345.8
contains_abc,examples/brasp/contains_abc.brasp,True,4,3,2,2,0.957763,0.957763,0.7575,0.5,0,10,461.5
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,1,1,1,1,1.0,1.0,1.0,0.5,0,1,53.9
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,1,1,2,0,1.0,1.0,1.0,0.5,0,1,28.3
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,1,2,1,0,0.964798,0.964798,1.0,0.5,0,1,106.8
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,1,2,2,0,1.0,1.0,1.0,0.5,0,1,46.6
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,1,3,1,1,1.0,1.0,1.0,0.5,0,1,98.4
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,1,3,2,0,1.0,1.0,1.0,0.5,0,2,60.8
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,2,1,1,0,0.964798,0.964798,1.0,0.5,0,1,123.3
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,50.0
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,2,2,1,1,1.0,1.0,1.0,0.5,0,4,99.0
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,75.9
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,2,3,1,0,1.0,1.0,1.0,0.5,0,5,69.3
dot_depth__k-1__sigma-2,examples/brasp/dot_depth__k-1__sigma-2.brasp,True,2,3,2,0,1.0,1.0,1.0,0.5,0,5,97.7
ends_ab,examples/brasp/ends_ab.brasp,True,1,1,1,1,1.0,1.0,1.0,0.5,0,1,50.0
ends_ab,examples/brasp/ends_ab.brasp,True,1,1,2,0,1.0,1.0,1.0,0.5,0,1,30.6
ends_ab,examples/brasp/ends_ab.brasp,True,1,2,1,0,1.0,1.0,1.0,0.5,0,2,44.2
ends_ab,examples/brasp/ends_ab.brasp,True,1,2,2,0,1.0,1.0,1.0,0.5,0,2,46.6
ends_ab,examples/brasp/ends_ab.brasp,True,1,3,1,0,1.0,1.0,1.0,0.5,0,3,49.5
ends_ab,examples/brasp/ends_ab.brasp,True,1,3,2,0,1.0,1.0,1.0,0.5,0,3,62.7
ends_ab,examples/brasp/ends_ab.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,40.3
ends_ab,examples/brasp/ends_ab.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,44.3
ends_ab,examples/brasp/ends_ab.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,81.2
ends_ab,examples/brasp/ends_ab.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,74.7
ends_ab,examples/brasp/ends_ab.brasp,True,2,3,1,0,1.0,1.0,1.0,0.5,0,4,71.3
ends_ab,examples/brasp/ends_ab.brasp,True,2,3,2,0,1.0,1.0,1.0,0.5,0,6,99.1
first_a,examples/brasp/first_a.brasp,True,2,1,1,0,0.975228,0.975228,1.0,0.5,0,2,107.4
first_a,examples/brasp/first_a.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,59.3
first_a,examples/brasp/first_a.brasp,True,2,2,1,0,0.977836,0.977836,1.0,0.5,0,3,169.5
first_a,examples/brasp/first_a.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,72.0
first_a,examples/brasp/first_a.brasp,True,2,3,1,0,1.0,1.0,1.0,0.5,0,6,74.6
first_a,examples/brasp/first_a.brasp,True,2,3,2,0,1.0,1.0,1.0,0.5,0,5,99.6
first_a,examples/brasp/first_a.brasp,True,3,1,1,0,0.977836,0.977836,1.0,0.5,0,2,154.0
first_a,examples/brasp/first_a.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,54.3
first_a,examples/brasp/first_a.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,72.8
first_a,examples/brasp/first_a.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,110.5
first_a,examples/brasp/first_a.brasp,True,3,3,1,2,1.0,1.0,1.0,0.5,0,9,260.2
first_a,examples/brasp/first_a.brasp,True,3,3,2,0,1.0,1.0,1.0,0.5,0,7,126.2
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,2,1,1,0,0.971317,0.971317,1.0,0.5,0,2,113.2
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,48.1
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,2,2,1,0,0.964798,0.964798,0.983,0.5,0,4,164.7
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,76.3
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,2,3,1,1,1.0,1.0,1.0,0.5,0,5,139.9
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,2,3,2,0,1.0,1.0,1.0,0.5,0,6,87.8
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,3,1,1,1,1.0,1.0,1.0,0.5,0,3,105.4
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,119.3
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,78.6
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,94.3
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,3,3,1,0,1.0,1.0,1.0,0.5,0,8,87.1
first_a_before_first_b,examples/brasp/first_a_before_first_b.brasp,True,3,3,2,0,1.0,1.0,1.0,0.5,0,8,121.7
first_equals_last,examples/brasp/first_equals_last.brasp,True,2,1,1,0,0.74837,0.74837,0.747,0.5,0,2,125.3
first_equals_last,examples/brasp/first_equals_last.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,45.4
first_equals_last,examples/brasp/first_equals_last.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,60.1
first_equals_last,examples/brasp/first_equals_last.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,76.3
first_equals_last,examples/brasp/first_equals_last.brasp,True,2,3,1,0,1.0,1.0,1.0,0.5,0,6,66.7
first_equals_last,examples/brasp/first_equals_last.brasp,True,2,3,2,0,1.0,1.0,1.0,0.5,0,6,100.1
first_equals_last,examples/brasp/first_equals_last.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,53.4
first_equals_last,examples/brasp/first_equals_last.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,56.9
first_equals_last,examples/brasp/first_equals_last.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,69.4
first_equals_last,examples/brasp/first_equals_last.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,98.8
first_equals_last,examples/brasp/first_equals_last.brasp,True,3,3,1,0,1.0,1.0,1.0,0.5,0,6,86.6
first_equals_last,examples/brasp/first_equals_last.brasp,True,3,3,2,0,1.0,1.0,1.0,0.5,0,8,128.3
last_a,examples/brasp/last_a.brasp,True,1,1,1,0,1.0,1.0,1.0,0.5,0,0,34.3
last_a,examples/brasp/last_a.brasp,True,1,1,2,0,1.0,1.0,1.0,0.5,0,1,26.6
last_a,examples/brasp/last_a.brasp,True,1,2,1,0,1.0,1.0,1.0,0.5,0,1,34.7
last_a,examples/brasp/last_a.brasp,True,1,2,2,0,1.0,1.0,1.0,0.5,0,2,46.6
last_a,examples/brasp/last_a.brasp,True,1,3,1,0,1.0,1.0,1.0,0.5,0,1,50.9
last_a,examples/brasp/last_a.brasp,True,1,3,2,0,1.0,1.0,1.0,0.5,0,2,77.4
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,2,1,1,1,0.976027,0.976027,1.0,0.5,0,2,69.0
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,97.3
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,2,2,1,1,0.976027,0.976027,1.0,0.5,0,4,190.8
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,79.0
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,2,3,1,1,1.0,1.0,1.0,0.5,0,5,222.7
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,2,3,2,0,1.0,1.0,1.0,0.5,0,6,102.1
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,3,1,1,0,0.976027,0.976027,1.0,0.5,0,3,152.7
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,66.6
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,81.6
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,97.2
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,3,3,1,1,1.0,1.0,1.0,0.5,0,7,181.3
no_c_before_first_b,examples/brasp/no_c_before_first_b.brasp,True,3,3,2,1,1.0,1.0,1.0,0.5,0,7,264.4
starts_ab,examples/brasp/starts_ab.brasp,True,3,1,1,1,0.851369,0.851369,0.82,0.5,0,3,146.9
starts_ab,examples/brasp/starts_ab.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,132.4
starts_ab,examples/brasp/starts_ab.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,70.0
starts_ab,examples/brasp/starts_ab.brasp,True,3,2,2,1,1.0,1.0,1.0,0.5,0,5,195.4
starts_ab,examples/brasp/starts_ab.brasp,True,3,3,1,1,1.0,1.0,1.0,0.5,0,8,165.8
starts_ab,examples/brasp/starts_ab.brasp,True,3,3,2,0,1.0,1.0,1.0,0.5,0,7,132.2
starts_ab,examples/brasp/starts_ab.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,112.1
starts_ab,examples/brasp/starts_ab.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,161.3
starts_ab,examples/brasp/starts_ab.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,7,266.0
starts_ab,examples/brasp/starts_ab.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,121.9
starts_ab,examples/brasp/starts_ab.brasp,True,4,3,1,1,0.851369,0.851369,0.82,0.5,0,7,305.6
starts_ab,examples/brasp/starts_ab.brasp,True,4,3,2,0,1.0,1.0,1.0,0.5,0,8,147.0
